                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241208"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                     116                                      477                  2.2101027297344802E+002                  7.7762497823789378E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998722633802286E+000                  9.9998358681690847E-001                  7.8132065009352129E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998358681690847E-001                  7.8132065009352129E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9197988944502061E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9197988944502061E+001                 -1.9197988944502061E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6161617860831132E+000                  3.7502374923403652E+000                  2.1654483348684530E+000                  1.0102609445581703E+000                 -4.6429150607698428E-004                  9.1680604323362687E+000                 -4.5949052229469549E+000                  5.6063722533603810E+000                  6.0686689843524255E-001                  8.6500461153878883E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930774E-003                  4.6902638225747705E-003                  1.7234416803930774E-003                  4.6902638225747697E-003                  5.8399999999999972E+000                  2.0797786461381342E+000                                        0                                        3                  2.3444124609791839E+000                  5.6063722533603810E+000                 -4.5949052229469549E+000                  9.1680604323362687E+000                  9.3744169707278591E-001 
                                     118                                      473                  2.3323685223304028E+002                  7.8881299749065648E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998771367472452E+000                  9.9998430578568887E-001                  7.8132065067468727E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998430578568887E-001                  7.8132065067468727E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9109235196160814E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9109235196160814E+001                 -1.9109235196160814E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6167920714967501E+000                  3.7427746265323019E+000                  2.1604563311371470E+000                  1.0202449520207824E+000                 -4.4488410796490708E-004                  9.1878171823486987E+000                 -4.5800900240645150E+000                  5.6113118008201965E+000                  6.0686414472866534E-001                  8.6500461153878860E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930772E-003                  4.6902638225747688E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.3677971715457575E+000                  5.6113118008201965E+000                 -4.5800900240645150E+000                  9.1878171823486987E+000                  9.3698578436022062E-001 
                                     120                                      476                  2.4577417292644986E+002                  8.0026310717712212E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998821842200103E+000                  9.9998502475446926E-001                  7.8132065515632113E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998502475446926E-001                  7.8132065515632113E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9021036531952106E+001                 -9.8999999999999986E+001                 -3.4919479497021818E+001                 -1.9021036531952106E+001                 -1.9021036531952106E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6174784086685019E+000                  3.7355602013411939E+000                  2.1554764441980891E+000                  1.0302047258988978E+000                 -4.2733368805996497E-004                  9.2075136180642119E+000                 -4.5653200372684077E+000                  5.6162362522152778E+000                  6.0686139415039231E-001                  8.6500461153878860E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930774E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747714E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.3905362432988104E+000                  5.6162362522152778E+000                 -4.5653200372684077E+000                  9.2075136180642119E+000                  9.3650454610009892E-001 
                                     122                                      474                  2.5866464584651294E+002                  8.1228014594435227E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998872118141549E+000                  9.9998502475446926E-001                  7.8132065962323381E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998502475446926E-001                  7.8132065962323381E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8933137712595748E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8933137712595748E+001                 -1.8933137712595748E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6181821592636454E+000                  3.7284146922501082E+000                  2.1504961884622600E+000                  1.0401652373705563E+000                 -4.1055068154244773E-004                  9.2272063248589049E+000                 -4.5505527653812923E+000                  5.6211596958694079E+000                  6.0685863085261449E-001                  8.6500461153878860E-001                  1.2568937182848363E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747697E-003                  5.8400000000000007E+000                  2.0797786461381347E+000                                        0                                        3                  2.4127370736217606E+000                  5.6211596958694079E+000                 -4.5505527653812923E+000                  9.2272063248589049E+000                  9.3601233879450962E-001 
                                     124                                      473                  2.7194304538362184E+002                  8.2528123215367533E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998911744344889E+000                  9.9998502475446926E-001                  7.8132066188442162E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998502475446926E-001                  7.8132066188442162E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8845424748259170E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8845424748259170E+001                 -1.8845424748259170E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6188181729020630E+000                  3.7209914641921471E+000                  2.1455125471564442E+000                  1.0501325199821883E+000                 -3.9412936527832127E-004                  9.2469210157438191E+000                 -4.5357687920811056E+000                  5.6260884433417857E+000                  6.0685584387021796E-001                  8.6500461153878860E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930774E-003                  4.6902638225747697E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.4344779567340638E+000                  5.6260884433417857E+000                 -4.5357687920811056E+000                  9.2469210157438191E+000                  9.3553857499228066E-001 
                                     126                                      476                  2.8561307492953182E+002                  8.3757837534678659E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998950482546221E+000                  9.9998644998622976E-001                  7.8132066857181423E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998644998622976E-001                  7.8132066857181423E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8757903858974775E+001                 -9.8999999999999986E+001                 -3.4618449501357837E+001                 -1.8757903858974775E+001                 -1.8757903858974775E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6195824937083612E+000                  3.7140594059502847E+000                  2.1405178764229174E+000                  1.0601218614492414E+000                 -3.7956364409234963E-004                  9.2666556336007098E+000                 -4.5209698647974994E+000                  5.6310221474971351E+000                  6.0685302589973034E-001                  8.6500461153878860E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930772E-003                  4.6902638225747688E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.4557780848960533E+000                  5.6310221474971351E+000                 -4.5209698647974994E+000                  9.2666556336007098E+000                  9.3501296815886958E-001 
                                     128                                      476                  2.9966735831861513E+002                  8.4998363195882964E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9998990102741763E+000                  9.9998715627259438E-001                  7.8132066972274513E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998715627259438E-001                  7.8132066972274513E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8670680493133599E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8670680493133599E+001                 -1.8670680493133599E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6202407614006660E+000                  3.7067124288159259E+000                  2.1355278524711272E+000                  1.0701019093528215E+000                 -3.6377900265095584E-004                  9.2863869778587791E+000                 -4.5061731226477919E+000                  5.6359547865645387E+000                  6.0685017250682538E-001                  8.6500461153878883E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930779E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747714E-003                  5.8399999999999981E+000                  2.0797786461381347E+000                                        0                                        3                  2.4766394393949165E+000                  5.6359547865645387E+000                 -4.5061731226477919E+000                  9.2863869778587791E+000                  9.3452060789465563E-001 
                                     130                                      478                  3.1411094895752188E+002                  8.6168708024871032E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999028896726676E+000                  9.9998715627259438E-001                  7.8132066641816441E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998715627259438E-001                  7.8132066641816441E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8583834205115217E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8583834205115217E+001                 -1.8583834205115217E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6208910444086140E+000                  3.6993443462896378E+000                  2.1305432451920883E+000                  1.0800711239109000E+000                 -3.4927318798139807E-004                  9.3060964777915984E+000                 -4.4913925671537056E+000                  5.6408817761181709E+000                  6.0684727806204153E-001                  8.6500461153878883E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930779E-003                  4.6902638225747697E-003                  5.8400000000000007E+000                  2.0797786461381347E+000                                        0                                        3                  2.4970830748542818E+000                  5.6408817761181709E+000                 -4.4913925671537056E+000                  9.3060964777915984E+000                  9.3402812486374764E-001 
                                     132                                      479                  3.2897642750819779E+002                  8.7425114241071955E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999073313556277E+000                  9.9998786255895900E-001                  7.8132066594446891E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998786255895900E-001                  7.8132066594446891E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8497222450765083E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8497222450765083E+001                 -1.8497222450765083E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6215674608353092E+000                  3.6920721991535652E+000                  2.1255543387706606E+000                  1.0900489367537554E+000                 -3.3551124018826590E-004                  9.3258160788691757E+000                 -4.4766042858617716E+000                  5.6458111356781702E+000                  6.0684433251242298E-001                  8.6500461153878883E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747705E-003                  5.8399999999999981E+000                  2.0797786461381347E+000                                        0                                        3                  2.5171647801083896E+000                  5.6458111356781702E+000                 -4.4766042858617716E+000                  9.3258160788691757E+000                  9.3352064955014158E-001 
                                     134                                      477                  3.4427809186576434E+002                  8.8683203203358452E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999109340102565E+000                  9.9998786255895900E-001                  7.8132066372402259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998786255895900E-001                  7.8132066372402259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8410854093518765E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8410854093518765E+001                 -1.8410854093518765E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6221962035550521E+000                  3.6846081205349521E+000                  2.1205648140218689E+000                  1.1000279862513385E+000                 -3.2192271139157118E-004                  9.3455438656256042E+000                 -4.4618096330842976E+000                  5.6507423185944523E+000                  6.0684133803426688E-001                  8.6500461153878883E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747705E-003                  5.8400000000000007E+000                  2.0797786461381351E+000                                        0                                        3                  2.5369093872572988E+000                  5.6507423185944523E+000                 -4.4618096330842976E+000                  9.3455438656256042E+000                  9.3302572216628221E-001 
                                     136                                      484                  3.6001354792913321E+002                  8.9897333978402361E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999136363375305E+000                  9.9998856252976176E-001                  7.8132066934190033E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998856252976176E-001                  7.8132066934190033E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8324719433965679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8324719433965679E+001                 -1.8324719433965679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6229810370624587E+000                  3.6777504133032846E+000                  2.1155662933912227E+000                  1.1100250275126307E+000                 -3.0958438666669455E-004                  9.3652813385647757E+000                 -4.4470076966418164E+000                  5.6556758794499249E+000                  6.0683829613408724E-001                  8.6500461153878860E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930774E-003                  4.6902638225747705E-003                  1.7234416803930774E-003                  4.6902638225747697E-003                  5.8399999999999972E+000                  2.0797786461381347E+000                                        0                                        3                  2.5563188443232696E+000                  5.6556758794499249E+000                 -4.4470076966418164E+000                  9.3652813385647757E+000                  9.3247459238614894E-001 
                                     138                                      482                  3.7618543396447677E+002                  9.1042576989668567E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999171223484469E+000                  9.9998926250056452E-001                  7.8132067267260302E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998926250056452E-001                  7.8132067267260302E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8238956389086038E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8238956389086038E+001                 -1.8238956389086038E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6236163745310157E+000                  3.6703162069562554E+000                  2.1105785152805923E+000                  1.1200005837338922E+000                 -2.9709704114062451E-004                  9.3849975140768365E+000                 -4.4322214144101331E+000                  5.6606038243963335E+000                  6.0683521266798190E-001                  8.6500461153878860E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930774E-003                  4.6902638225747705E-003                  1.7234416803930772E-003                  4.6902638225747697E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.5754019755011197E+000                  5.6606038243963335E+000                 -4.4322214144101331E+000                  9.3849975140768365E+000                  9.3197029522549324E-001 
                                     140                                      478                  3.9280464181487736E+002                  9.2273887706224655E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999202158209011E+000                  9.9998995615892339E-001                  7.8132067940066989E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998995615892339E-001                  7.8132067940066989E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8153567493451355E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8153567493451355E+001                 -1.8153567493451355E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6242585685433162E+000                  3.6629195711908862E+000                  2.1055958093733076E+000                  1.1299659955484616E+000                 -2.8522560259211776E-004                  9.4046909092021718E+000                 -4.4174520840356459E+000                  5.6655259392886146E+000                  6.0683208982636916E-001                  8.6500461153878860E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747705E-003                  5.8399999999999972E+000                  2.0797786461381347E+000                                        0                                        3                  2.5941766112500342E+000                  5.6655259392886146E+000                 -4.4174520840356459E+000                  9.4046909092021718E+000                  9.3146092693457994E-001 
                                     142                                      477                  4.0992126427979935E+002                  9.3554965903935150E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999235378547526E+000                  9.9998995615892339E-001                  7.8132068273140646E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998995615892339E-001                  7.8132068273140646E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8068367553763157E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8068367553763157E+001                 -1.8068367553763157E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6249047362954760E+000                  3.6555278062361309E+000                  2.1006075913916105E+000                  1.1399424315118556E+000                 -2.7388129208133656E-004                  9.4244040018180009E+000                 -4.4026678657404617E+000                  5.6704528596026815E+000                  6.0682892843679004E-001                  8.6500461153878860E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930776E-003                  4.6902638225747705E-003                  5.8400000000000007E+000                  2.0797786461381347E+000                                        0                                        3                  2.6127004475183724E+000                  5.6704528596026815E+000                 -4.4026678657404617E+000                  9.4244040018180009E+000                  9.3094679787210777E-001 
                                     144                                      486                  4.2753634361657976E+002                  9.4767099903111174E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999262711794028E+000                  9.9999064981728214E-001                  7.8132068612880426E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999064981728214E-001                  7.8132068612880426E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7983384365079548E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7983384365079548E+001                 -1.7983384365079548E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6256675135941654E+000                  3.6485864009807489E+000                  2.0956113341665414E+000                  1.1499349459619936E+000                 -2.6371699397521073E-004                  9.4441300045739069E+000                 -4.3878739655667065E+000                  5.6753829907417792E+000                  6.0682573790011207E-001                  8.6500461153878883E-001                  1.2568937182848368E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930779E-003                  4.6902638225747705E-003                  1.7234416803930772E-003                  4.6902638225747697E-003                  5.8399999999999954E+000                  2.0797786461381347E+000                                        0                                        3                  2.6309730387396186E+000                  5.6753829907417792E+000                 -4.3878739655667065E+000                  9.4441300045739069E+000                  9.3039171906589879E-001 
                                     146                                      484                  4.4562629950108334E+002                  9.5940612958452320E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  7.9999292361990468E+000                  9.9999064981728214E-001                  7.8132068945950695E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999064981728214E-001                  7.8132068945950695E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7898759749319542E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7898759749319542E+001                 -1.7898759749319542E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6263423881093870E+000                  3.6413094416555820E+000                  2.0906231054735147E+000                  1.1599114033480471E+000                 -2.5277804510438962E-004                  9.4638361975897443E+000                 -4.3730947758280045E+000                  5.6803080369709047E+000                  6.0682253192026914E-001                  8.6500461153878883E-001                  1.2568937182848365E+000                  7.2999999999999998E-001                  2.5997233076726683E-001                  1.7234416803930776E-003                  4.6902638225747705E-003                  1.7234416803930772E-003                  4.6902638225747697E-003                  5.8399999999999990E+000                  2.0797786461381347E+000                                        0                                        3                  2.6489708136538970E+000                  5.6803080369709047E+000                 -4.3730947758280045E+000                  9.4638361975897443E+000                  9.2986331564833724E-001 
