                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241208"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                             log_star_age                             log_center_T                           log_center_Rho                             log_center_P                                Pc_scaled 
                                     452                                      648                  1.3984227516622846E+004                  1.6799228754384845E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999723661911943E-001                  9.9999215999197677E-001                  9.9999996546801773E-001                  9.9999963010691317E-001                  9.9999723661911943E-001                  9.9999215999197677E-001                  9.9999996546801773E-001                  9.9999963010691317E-001                 -7.8022970389889537E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8022970389889537E+000                 -7.8022970389889537E+000                 -2.5353449539804590E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7892008561631085E+000                  3.4752329612294450E+000                  1.6818679291530019E+000                  1.9774217559890728E+000                 -1.1765618280309950E-005                  1.2600743652274277E+001                 -1.9400369795358166E+000                  6.3846352467056748E+000                  5.9252877710340635E-001                  8.7985426035237324E-001                  1.2198718649594942E+000                  7.5969999999999915E-001                  2.4017443788575935E-001                  1.7234416803928866E-005                  4.6902638225742450E-005                  1.7234416803928880E-005                  4.6902638225742484E-005                  6.0776000000000021E+000                  1.9213955030860761E+000                                        0                                        4                  4.1456384811091240E+000                  6.3846352467056748E+000                 -1.9400369795358166E+000                  1.2600743652274277E+001                  2.9532884298333055E+001 
                                     454                                      649                  1.4081860512357078E+004                  1.6901247512089963E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999736195396116E-001                  9.9999243281504469E-001                  9.9999996546801773E-001                  9.9999965767975285E-001                  9.9999736195396116E-001                  9.9999243281504469E-001                  9.9999996546801773E-001                  9.9999965767975285E-001                 -7.7667235051511199E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.7667235051511199E+000                 -7.7667235051511199E+000                 -2.5234762201747980E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7912753393106846E+000                  3.4762659328720438E+000                  1.6782354486791498E+000                  1.9846867169367770E+000                 -1.1590693994012942E-005                  1.2613340736172709E+001                 -1.9306830868641989E+000                  6.3878704097084107E+000                  5.9252876395562415E-001                  8.7985426035237313E-001                  1.2198718649594942E+000                  7.5969999999999915E-001                  2.4017443788575935E-001                  1.7234416803928866E-005                  4.6902638225742450E-005                  1.7234416803928876E-005                  4.6902638225742484E-005                  6.0776000000000021E+000                  1.9213955030860757E+000                                        0                                        4                  4.1486600381065335E+000                  6.3878704097084107E+000                 -1.9306830868641989E+000                  1.2613340736172709E+001                  2.9401739537102650E+001 
                                     456                                      641                  1.4179175535170727E+004                  1.6877751043827798E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999745039205212E-001                  9.9999269829182313E-001                  9.9999997237421412E-001                  9.9999968398087347E-001                  9.9999745039205212E-001                  9.9999269829182313E-001                  9.9999997237421412E-001                  9.9999968398087347E-001                 -7.7315126361028028E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.7315126361028028E+000                 -7.7315126361028028E+000                 -2.5117337276376986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7933322554797160E+000                  3.4772769394297787E+000                  1.6746271196199551E+000                  1.9919033750551662E+000                 -1.1463977659185200E-005                  1.2625836328100304E+001                 -1.9214034867694600E+000                  6.3910785217415587E+000                  5.9252875101701652E-001                  8.7985426035237324E-001                  1.2198718649594944E+000                  7.5969999999999904E-001                  2.4017443788575932E-001                  1.7234416803928866E-005                  4.6902638225742444E-005                  1.7234416803928876E-005                  4.6902638225742484E-005                  6.0776000000000021E+000                  1.9213955030860761E+000                                        0                                        4                  4.1516509790180205E+000                  6.3910785217415587E+000                 -1.9214034867694600E+000                  1.2625836328100304E+001                  2.9270847809354290E+001 
                                     458                                      647                  1.4278549065413879E+004                  1.6997185923044409E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999745039205168E-001                  9.9999295179299830E-001                  9.9999997237421412E-001                  9.9999970693303730E-001                  9.9999745039205168E-001                  9.9999295179299830E-001                  9.9999997237421412E-001                  9.9999970693303730E-001                 -7.6958090174501548E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.6958090174501548E+000                 -7.6958090174501548E+000                 -2.4998320513833260E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7954251239109453E+000                  3.4782870976877196E+000                  1.6709464618864653E+000                  1.9992646905221461E+000                 -1.1346849263974017E-005                  1.2638533844344099E+001                 -1.9119730442092102E+000                  6.3943376566653489E+000                  5.9252873796001349E-001                  8.7985426035237324E-001                  1.2198718649594946E+000                  7.5969999999999915E-001                  2.4017443788575935E-001                  1.7234416803928870E-005                  4.6902638225742450E-005                  1.7234416803928876E-005                  4.6902638225742477E-005                  6.0776000000000021E+000                  1.9213955030860757E+000                                        0                                        4                  4.1546840782455341E+000                  6.3943376566653489E+000                 -1.9119730442092102E+000                  1.2638533844344099E+001                  2.9134675610445552E+001 
                                     460                                      647                  1.4379052840599168E+004                  1.7011476992657115E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999763832299404E-001                  9.9999320164497751E-001                  9.9999997237421412E-001                  9.9999972857479313E-001                  9.9999763832299404E-001                  9.9999320164497751E-001                  9.9999997237421412E-001                  9.9999972857479313E-001                 -7.6599565033296075E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.6599565033296075E+000                 -7.6599565033296075E+000                 -2.4878860289393984E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7975281988031200E+000                  3.4792888144855096E+000                  1.6672411705010115E+000                  2.0066752732930535E+000                 -1.1224032423194598E-005                  1.2651312140937817E+001                 -1.9024815819707594E+000                  6.3976165817058801E+000                  5.9252872490163100E-001                  8.7985426035237324E-001                  1.2198718649594946E+000                  7.5969999999999893E-001                  2.4017443788575935E-001                  1.7234416803928870E-005                  4.6902638225742450E-005                  1.7234416803928876E-005                  4.6902638225742477E-005                  6.0776000000000021E+000                  1.9213955030860761E+000                                        0                                        4                  4.1577302796735109E+000                  6.3976165817058801E+000                 -1.9024815819707594E+000                  1.2651312140937817E+001                  2.8997951423730086E+001 
                                     462                                      654                  1.4479930772263926E+004                  1.7027741327928505E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999770465156179E-001                  9.9999344181694116E-001                  9.9999997928041040E-001                  9.9999974853337359E-001                  9.9999770465156179E-001                  9.9999344181694116E-001                  9.9999997928041040E-001                  9.9999974853337359E-001                 -7.6242285053445062E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.6242285053445062E+000                 -7.6242285053445062E+000                 -2.4759868219964225E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7996281379607129E+000                  3.4802751798493503E+000                  1.6635344748677456E+000                  2.0140886645595852E+000                 -1.1130237982527658E-005                  1.2664074142732396E+001                 -1.8930011057876452E+000                  6.4008902960776339E+000                  5.9252871193092349E-001                  8.7985426035237324E-001                  1.2198718649594948E+000                  7.5969999999999882E-001                  2.4017443788575937E-001                  1.7234416803928873E-005                  4.6902638225742464E-005                  1.7234416803928880E-005                  4.6902638225742484E-005                  6.0776000000000012E+000                  1.9213955030860757E+000                                        0                                        4                  4.1607664855285558E+000                  6.4008902960776339E+000                 -1.8930011057876452E+000                  1.2664074142732396E+001                  2.8860412707756769E+001 
                                     464                                      650                  1.4581412818088709E+004                  1.7064289600446458E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999775439798810E-001                  9.9999367112492765E-001                  9.9999997928041040E-001                  9.9999976638490806E-001                  9.9999775439798810E-001                  9.9999367112492765E-001                  9.9999997928041040E-001                  9.9999976638490806E-001                 -7.5885450791159395E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.5885450791159395E+000                 -7.5885450791159395E+000                 -2.4641077484458854E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8017302034324620E+000                  3.4812482878754309E+000                  1.6598168979372887E+000                  2.0215238184204987E+000                 -1.1026240401731165E-005                  1.2676848339813459E+001                 -1.8835104555799105E+000                  6.4041661121590430E+000                  5.9252869900755878E-001                  8.7985426035237291E-001                  1.2198718649594951E+000                  7.5969999999999860E-001                  2.4017443788575940E-001                  1.7234416803928876E-005                  4.6902638225742457E-005                  1.7234416803928873E-005                  4.6902638225742484E-005                  6.0776000000000021E+000                  1.9213955030860761E+000                                        0                                        4                  4.1637996055576432E+000                  6.4041661121590430E+000                 -1.8835104555799105E+000                  1.2676848339813459E+001                  2.8721454310977926E+001 
                                     466                                      651                  1.4685128119311728E+004                  1.7169444095552178E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999787047298183E-001                  9.9999389385833570E-001                  9.9999998273350865E-001                  9.9999978223721764E-001                  9.9999787047298183E-001                  9.9999389385833570E-001                  9.9999998273350865E-001                  9.9999978223721764E-001                 -7.5523418674148362E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.5523418674148362E+000                 -7.5523418674148362E+000                 -2.4520609170928843E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8038633998508584E+000                  3.4822217371426452E+000                  1.6560372297341017E+000                  2.0290831548268731E+000                 -1.0866398155846628E-005                  1.2689837182803627E+001                 -1.8738593231196965E+000                  6.4074960410591206E+000                  5.9252868591565433E-001                  8.7985426035237291E-001                  1.2198718649594951E+000                  7.5969999999999838E-001                  2.4017443788575940E-001                  1.7234416803928876E-005                  4.6902638225742450E-005                  1.7234416803928876E-005                  4.6902638225742471E-005                  6.0776000000000012E+000                  1.9213955030860757E+000                                        0                                        4                  4.1668777398453622E+000                  6.4074960410591206E+000                 -1.8738593231196965E+000                  1.2689837182803627E+001                  2.8580945829739481E+001 
                                     468                                      655                  1.4789145912430706E+004                  1.7157959152402789E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999793680154903E-001                  9.9999411473583766E-001                  9.9999998273350865E-001                  9.9999979721559518E-001                  9.9999793680154903E-001                  9.9999411473583766E-001                  9.9999998273350865E-001                  9.9999979721559518E-001                 -7.5163003926868530E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.5163003926868530E+000                 -7.5163003926868530E+000                 -2.4400733358685788E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8059894228393767E+000                  3.4831803622106778E+000                  1.6522644962910820E+000                  2.0366286217129126E+000                 -1.0728053842456931E-005                  1.2702797170872669E+001                 -1.8642284096406192E+000                  6.4108174483848677E+000                  5.9252867289274536E-001                  8.7985426035237280E-001                  1.2198718649594953E+000                  7.5969999999999827E-001                  2.4017443788575943E-001                  1.7234416803928880E-005                  4.6902638225742464E-005                  1.7234416803928876E-005                  4.6902638225742491E-005                  6.0776000000000021E+000                  1.9213955030860757E+000                                        0                                        4                  4.1699430937921012E+000                  6.4108174483848677E+000                 -1.8642284096406192E+000                  1.2702797170872669E+001                  2.8441051654479370E+001 
                                     470                                      654                  1.4893375486778516E+004                  1.7199747151797100E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999800313011711E-001                  9.9999432363472707E-001                  9.9999998618660690E-001                  9.9999981074046418E-001                  9.9999800313011711E-001                  9.9999432363472707E-001                  9.9999998618660690E-001                  9.9999981074046418E-001                 -7.4804515195781125E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4804515195781125E+000                 -7.4804515195781125E+000                 -2.4281551951828092E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8081125985348723E+000                  3.4841230636716212E+000                  1.6484894956305634E+000                  2.0441786230339498E+000                 -1.0625330749214057E-005                  1.2715716955396324E+001                 -1.8546261384243325E+000                  6.4141274166046340E+000                  5.9252865993846859E-001                  8.7985426035237291E-001                  1.2198718649594953E+000                  7.5969999999999815E-001                  2.4017443788575946E-001                  1.7234416803928883E-005                  4.6902638225742471E-005                  1.7234416803928876E-005                  4.6902638225742484E-005                  6.0776000000000012E+000                  1.9213955030860757E+000                                        0                                        4                  4.1729931389304484E+000                  6.4141274166046340E+000                 -1.8546261384243325E+000                  1.2715716955396324E+001                  2.8298631441380177E+001 
                                     472                                      649                  1.5000308709467561E+004                  1.7280151587405181E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999806945868497E-001                  9.9999452761101104E-001                  9.9999998618660690E-001                  9.9999982334541382E-001                  9.9999806945868497E-001                  9.9999452761101104E-001                  9.9999998618660690E-001                  9.9999982334541382E-001                 -7.4439466866576467E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4439466866576467E+000                 -7.4439466866576467E+000                 -2.4160243069504244E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8102724028277373E+000                  3.4850696632376850E+000                  1.6446431868278650E+000                  2.0518712406393464E+000                 -1.0469895444909645E-005                  1.2728902591002758E+001                 -1.8448252272893895E+000                  6.4175045237925676E+000                  5.9252864673180206E-001                  8.7985426035237291E-001                  1.2198718649594957E+000                  7.5969999999999793E-001                  2.4017443788575948E-001                  1.7234416803928883E-005                  4.6902638225742471E-005                  1.7234416803928876E-005                  4.6902638225742484E-005                  6.0776000000000012E+000                  1.9213955030860754E+000                                        0                                        4                  4.1761001970182585E+000                  6.4175045237925676E+000                 -1.8448252272893895E+000                  1.2728902591002758E+001                  2.8155667860059502E+001 
                                     474                                      656                  1.5107616950538450E+004                  1.7296092481365686E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999806945868541E-001                  9.9999472414497070E-001                  9.9999998618660690E-001                  9.9999983510091439E-001                  9.9999806945868541E-001                  9.9999472414497070E-001                  9.9999998618660690E-001                  9.9999983510091439E-001                 -7.4075902254622878E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4075902254622878E+000                 -7.4075902254622878E+000                 -2.4039482497070249E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8124293042280830E+000                  3.4860026468742009E+000                  1.6407958758454309E+000                  2.0595658626042148E+000                 -1.0378077590124712E-005                  1.2742064821678744E+001                 -1.8350404119072834E+000                  6.4208744395289461E+000                  5.9252863355305097E-001                  8.7985426035237280E-001                  1.2198718649594960E+000                  7.5969999999999771E-001                  2.4017443788575946E-001                  1.7234416803928883E-005                  4.6902638225742471E-005                  1.7234416803928873E-005                  4.6902638225742477E-005                  6.0776000000000012E+000                  1.9213955030860754E+000                                        0                                        4                  4.1791959648782573E+000                  6.4208744395289461E+000                 -1.8350404119072834E+000                  1.2742064821678744E+001                  2.8011658310173384E+001 
                                     476                                      654                  1.5215987806660491E+004                  1.7365440325473638E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999818000629881E-001                  9.9999491557621067E-001                  9.9999998963970516E-001                  9.9999984581412216E-001                  9.9999818000629881E-001                  9.9999491557621067E-001                  9.9999998963970516E-001                  9.9999984581412216E-001                 -7.3711518425299918E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.3711518425299918E+000                 -7.3711518425299918E+000                 -2.3918504647027689E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8145911891243145E+000                  3.4869268874266086E+000                  1.6369342263291726E+000                  2.0672891616367313E+000                 -1.0211604439000309E-005                  1.2755286956165692E+001                 -1.8252098090344078E+000                  6.4242585378823911E+000                  5.9252862030936504E-001                  8.7985426035237280E-001                  1.2198718649594960E+000                  7.5969999999999749E-001                  2.4017443788575946E-001                  1.7234416803928883E-005                  4.6902638225742477E-005                  1.7234416803928873E-005                  4.6902638225742498E-005                  6.0775999999999994E+000                  1.9213955030860754E+000                                        0                                        4                  4.1823001515713756E+000                  6.4242585378823911E+000                 -1.8252098090344078E+000                  1.2755286956165692E+001                  2.7868548946366925E+001 
                                     478                                      658                  1.5324928432529467E+004                  1.7369257440160979E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999827949915077E-001                  9.9999510041058981E-001                  9.9999998963970516E-001                  9.9999985593430618E-001                  9.9999827949915077E-001                  9.9999510041058981E-001                  9.9999998963970516E-001                  9.9999985593430618E-001                 -7.3348007157869946E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.3348007157869946E+000                 -7.3348007157869946E+000                 -2.3797871607079692E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8167551128663928E+000                  3.4878394569064870E+000                  1.6330626635849548E+000                  2.0750322871251670E+000                 -1.0127465745184620E-005                  1.2768507860677634E+001                 -1.8153788031973690E+000                  6.4276411099066024E+000                  5.9252860706095523E-001                  8.7985426035237257E-001                  1.2198718649594964E+000                  7.5969999999999727E-001                  2.4017443788575943E-001                  1.7234416803928883E-005                  4.6902638225742477E-005                  1.7234416803928870E-005                  4.6902638225742491E-005                  6.0776000000000012E+000                  1.9213955030860754E+000                                        0                                        4                  4.1853984550384054E+000                  6.4276411099066024E+000                 -1.8153788031973690E+000                  1.2768507860677634E+001                  2.7723560800074143E+001 
                                     480                                      654                  1.5436371151842053E+004                  1.7477953812087890E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999827949915099E-001                  9.9999527749599215E-001                  9.9999998963970516E-001                  9.9999986473030655E-001                  9.9999827949915099E-001                  9.9999527749599215E-001                  9.9999998963970516E-001                  9.9999986473030655E-001                 -7.2979008066020121E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.2979008066020121E+000                 -7.2979008066020121E+000                 -2.3675472308783242E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8189504445178564E+000                  3.4887538491903083E+000                  1.6291291964239376E+000                  2.0828992214472013E+000                 -9.9517437514152697E-006                  1.2781959209911788E+001                 -1.8053752584805975E+000                  6.4310815544255249E+000                  5.9252859357130339E-001                  8.7985426035237224E-001                  1.2198718649594968E+000                  7.5969999999999682E-001                  2.4017443788575937E-001                  1.7234416803928880E-005                  4.6902638225742457E-005                  1.7234416803928873E-005                  4.6902638225742498E-005                  6.0776000000000021E+000                  1.9213955030860761E+000                                        0                                        4                  4.1885452121939375E+000                  6.4310815544255249E+000                 -1.8053752584805975E+000                  1.2781959209911788E+001                  2.7578236440328634E+001 
                                     482                                      651                  1.5547672035521560E+004                  1.7446249572200967E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999836793724139E-001                  9.9999545323625327E-001                  9.9999999309280341E-001                  9.9999987329747253E-001                  9.9999836793724139E-001                  9.9999545323625327E-001                  9.9999999309280341E-001                  9.9999987329747253E-001                 -7.2613337730657026E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.2613337730657026E+000                 -7.2613337730657026E+000                 -2.3554233807782680E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8211313908047200E+000                  3.4896524605924228E+000                  1.6252166095512675E+000                  2.0907243951925416E+000                 -9.8409237021460919E-006                  1.2795320571690747E+001                 -1.7954371947224619E+000                  6.4344976583643083E+000                  5.9252858016106114E-001                  8.7985426035237246E-001                  1.2198718649594968E+000                  7.5969999999999671E-001                  2.4017443788575943E-001                  1.7234416803928883E-005                  4.6902638225742457E-005                  1.7234416803928873E-005                  4.6902638225742491E-005                  6.0776000000000021E+000                  1.9213955030860757E+000                                        0                                        4                  4.1916653709954073E+000                  6.4344976583643083E+000                 -1.7954371947224619E+000                  1.2795320571690747E+001                  2.7433265394836777E+001 
