                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241207"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     230                                      596                  1.0933944630551900E+004                  2.2537274903591302E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999983188498442E-001                  9.9999982087939099E-001                  7.8130036280948200E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999982087939099E-001                  7.8130036280948200E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4410147748930999E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4410147748930999E+001                 -1.4410147748930999E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6239933973457821E+000                  1.5756063295915945E+000                  1.0624695309687289E+000                  2.3131285653656750E+000                 -1.2387745901478094E-006                  1.1793096033300351E+001                 -2.1816913519652075E+000                  5.8512919356340536E+000                  6.2212854165390175E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     232                                      596                  1.1300744881970928E+004                  2.2666174668880861E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999983773960532E-001                  9.9999983395644787E-001                  7.8130036280948200E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999983395644787E-001                  7.8130036280948200E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4337379393230986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4337379393230986E+001                 -1.4337379393230986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6244087830245504E+000                  1.5672868921368339E+000                  1.0574790408838135E+000                  2.3231095455355057E+000                 -1.1870803871441685E-006                  1.1812033359210728E+001                 -2.1674955737440849E+000                  5.8560291864661194E+000                  6.2212245441003633E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     234                                      599                  1.1678675013294131E+004                  2.2796431514928126E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999984332407188E-001                  9.9999983395644787E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999983395644787E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4264811654691837E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4264811654691837E+001                 -1.4264811654691837E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6248851305877867E+000                  1.5592126666659842E+000                  1.0524892330219151E+000                  2.3330891612593030E+000                 -1.1380850379513584E-006                  1.1830976212012093E+001                 -2.1532953696559760E+000                  5.8607675070703964E+000                  6.2211631840339543E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     236                                      604                  1.2068067681326304E+004                  2.2925535104138484E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999984867756120E-001                  9.9999984703350475E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984703350475E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4192465929866790E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4192465929866790E+001                 -1.4192465929866790E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6253421993286481E+000                  1.5510663984060005E+000                  1.0475019614102006E+000                  2.3430637044827316E+000                 -1.0909905838976328E-006                  1.1849918808297865E+001                 -2.1390950897485763E+000                  5.8655054662732180E+000                  6.2211013858438968E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     238                                      602                  1.2468787952035860E+004                  2.3048375286245801E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999985411710268E-001                  9.9999984703350475E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984703350475E-001                  7.8130036058903595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4120431962570610E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4120431962570610E+001                 -1.4120431962570610E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6257524078291872E+000                  1.5427501665062426E+000                  1.0425234284592444E+000                  2.3530207703846444E+000                 -1.0455078050514029E-006                  1.1868837309680986E+001                 -2.1249126197324975E+000                  5.8702371190170961E+000                  6.2210392825349436E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     240                                      603                  1.2881227716915755E+004                  2.3175209199331341E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999985908237876E-001                  9.9999984703350464E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984703350464E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4048702729237574E+001                 -9.8999999999999986E+001                 -2.9801969570734137E+001                 -1.4048702729237574E+001                 -1.4048702729237574E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6261721292743929E+000                  1.5344884185959480E+000                  1.0375531116136854E+000                  2.3629614040757621E+000                 -1.0021128423317380E-006                  1.1887733110932784E+001                 -2.1107469302946784E+000                  5.8749628326888397E+000                  6.2209769274714910E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     242                                      600                  1.3306123256174464E+004                  2.3304875744948856E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999986345619074E-001                  9.9999986011056152E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986011056152E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3977211137548279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3977211137548279E+001                 -1.3977211137548279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6265732517113034E+000                  1.5261597109216276E+000                  1.0325865129027039E+000                  2.3728946014977250E+000                 -9.6039082242473483E-007                  1.1906623526463486E+001                 -2.0965850552031133E+000                  5.8796869535284371E+000                  6.2209143185833593E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     244                                      604                  1.3743927802567314E+004                  2.3434788803419004E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999986803152130E-001                  9.9999986664908991E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986664908991E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3905946862024878E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3905946862024878E+001                 -1.3905946862024878E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6269764339603561E+000                  1.5178454453343939E+000                  1.0276230156109813E+000                  2.3828215960811701E+000                 -9.2042955060083229E-007                  1.1925511009958024E+001                 -2.0824251704685435E+000                  5.8844101124143906E+000                  6.2208514976371743E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     246                                      603                  1.4195291185476583E+004                  2.3568740341990799E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999987257495471E-001                  9.9999986664908991E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986664908991E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3834855857735262E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3834855857735262E+001                 -1.3834855857735262E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6274349594040141E+000                  1.5097506616571896E+000                  1.0226585728850641E+000                  2.3927504815330045E+000                 -8.8261994458062992E-007                  1.1944409682112234E+001                 -2.0682567054009446E+000                  5.8891358572467221E+000                  6.2207884567577543E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     248                                      604                  1.4660863619716289E+004                  2.3702229118131681E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999987732337925E-001                  9.9999987318761840E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987318761840E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3763884812160308E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3763884812160308E+001                 -1.3763884812160308E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6278538354363246E+000                  1.5014887027709070E+000                  1.0176898413773017E+000                  2.4026879445485294E+000                 -8.4592463279904198E-007                  1.1963333647789959E+001                 -2.0540690949297122E+000                  5.8938677257612113E+000                  6.2207251879962755E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     250                                      603                  1.5140411206530362E+004                  2.3830178903436310E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988168631171E-001                  9.9999987318761840E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987318761840E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3693170126302821E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3693170126302821E+001                 -1.3693170126302821E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6282486901360631E+000                  1.4931410137636252E+000                  1.0127262874741829E+000                  2.4126150523547674E+000                 -8.1070435666426510E-007                  1.1982246359831803E+001                 -2.0398897484566425E+000                  5.8985965903233986E+000                  6.2206618564812710E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     252                                      605                  1.5634521926627604E+004                  2.3960358440933192E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988555316432E-001                  9.9999987318761840E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987318761840E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3622677115761162E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3622677115761162E+001                 -1.3622677115761162E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6286687859992659E+000                  1.4848997588276989E+000                  1.0077654682798145E+000                  2.4225366907435038E+000                 -7.7712964593286545E-007                  1.2001156790910704E+001                 -2.0257119480527321E+000                  5.9033247050175879E+000                  6.2205984752835253E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     254                                      604                  1.6143486520979583E+004                  2.4088263970731192E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988956298180E-001                  9.9999988603652146E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988603652146E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3552426333235665E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3552426333235665E+001                 -1.3552426333235665E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6290630409294438E+000                  1.4765637378832879E+000                  1.0028089479472537E+000                  2.4324497314086253E+000                 -7.4481593555862537E-007                  1.2020059144082220E+001                 -2.0115400475873715E+000                  5.9080506281888399E+000                  6.2205350782396152E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     256                                      603                  1.6667816845864432E+004                  2.4218264539546306E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999989276954437E-001                  9.9999989246097298E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989246097298E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3482419058237399E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3482419058237399E+001                 -1.3482419058237399E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6294405246601262E+000                  1.4681695433164137E+000                  9.9785688320245058E-001                  2.4423538608982316E+000                 -7.1377747426391246E-007                  1.2038952760434567E+001                 -1.9973745481484575E+000                  5.9127742015518852E+000                  6.2204716686479355E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     258                                      606                  1.7208113817247562E+004                  2.4348361491722912E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999989651810073E-001                  9.9999989246097298E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989246097298E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3412607729688924E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3412607729688924E+001                 -1.3412607729688924E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6298703453262458E+000                  1.4599867230982586E+000                  9.9290583176113512E-001                  2.4522559637808627E+000                 -6.8432317583847903E-007                  1.2057850214073245E+001                 -1.9832060272952028E+000                  5.9174985734277543E+000                  6.2204082110644510E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     260                                      607                  1.7764605397362313E+004                  2.4476082396925989E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999989997668082E-001                  9.9999989888542451E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989888542451E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3343053513750414E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3343053513750414E+001                 -1.3343053513750414E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6302446615268051E+000                  1.4515931583572759E+000                  9.8796041698952497E-001                  2.4621467933240830E+000                 -6.5582613482125717E-007                  1.2076734677537019E+001                 -1.9690471015760573E+000                  5.9222195369750414E+000                  6.2203447736818218E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
                                     262                                      609                  1.8338002535006039E+004                  2.4607222640668964E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999990344307477E-001                  9.9999989888542451E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989888542451E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3273683472296318E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3273683472296318E+001                 -1.3273683472296318E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6306938989236430E+000                  1.4434995891068918E+000                  9.8301515757065783E-001                  2.4720373121618175E+000                 -6.2890130092225252E-007                  1.2095625686754300E+001                 -1.9548831268801561E+000                  5.9269419781952415E+000                  6.2202812827129128E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3 
