                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241203"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                             log_star_age                             log_center_T                           log_center_Rho                             log_center_P                                Pc_scaled 
                                     238                                      600                  1.2454919918108157E+004                  2.3049320450692128E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999985377232947E-001                  9.9999984703350475E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984703350475E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4122782336476392E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4122782336476392E+001                 -1.4122782336476392E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6257686114746646E+000                  1.5431402085278154E+000                  1.0426860421790751E+000                  2.3526955429449825E+000                 -1.0472797065456730E-006                  1.1868219112790873E+001                 -2.1253760625320894E+000                  5.8700825083979931E+000                  6.2210413173284629E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.0953409394810727E+000                  5.8700825083979931E+000                 -2.1253760625320894E+000                  1.1868219112790873E+001                  9.7103246596051940E-001 
                                     240                                      600                  1.2867686056371411E+004                  2.3178711285703160E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999985877746911E-001                  9.9999984703350475E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984703350475E-001                  7.8130035836858990E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4050900242090959E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4050900242090959E+001                 -1.4050900242090959E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6261890945057225E+000                  1.5348611893218000E+000                  1.0377055665139516E+000                  2.3626564942752295E+000                 -1.0036362891594256E-006                  1.1887153360635754E+001                 -2.1111815579871331E+000                  5.8748178453617390E+000                  6.2209788449114600E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1095004565158533E+000                  5.8748178453617390E+000                 -2.1111815579871331E+000                  1.1887153360635754E+001                  9.6882669258133081E-001 
                                     242                                      600                  1.3292732761690742E+004                  2.3305734811687526E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999986379641903E-001                  9.9999986011056163E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986011056163E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3979294323993576E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3979294323993576E+001                 -1.3979294323993576E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6265934086365883E+000                  1.5265301696187026E+000                  1.0327314284006730E+000                  2.3726047705017872E+000                 -9.6181740272833914E-007                  1.1906072267895581E+001                 -2.0969983295491992E+000                  5.8795490985711778E+000                  6.2209161489742026E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1236142737432475E+000                  5.8795490985711778E+000                 -2.0969983295491992E+000                  1.1906072267895581E+001                  9.6664820884059288E-001 
                                     244                                      603                  1.3730457668430312E+004                  2.3433753708401248E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999986863657375E-001                  9.9999986011056152E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986011056152E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3907954027092316E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3907954027092316E+001                 -1.3907954027092316E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6270051022802421E+000                  1.5182400241852096E+000                  1.0277629683966176E+000                  2.3825416905098975E+000                 -9.2182982175853376E-007                  1.1924978256592841E+001                 -2.0828245774105754E+000                  5.8842768914866399E+000                  6.2208532722676591E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1376850135340000E+000                  5.8842768914866399E+000                 -2.0828245774105754E+000                  1.1924978256592841E+001                  9.6449637392687948E-001 
                                     246                                      605                  1.4181824239898926E+004                  2.3568944295608638E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999987259090162E-001                  9.9999986011056152E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999986011056152E-001                  7.8130035614814385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3836783881447928E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3836783881447928E+001                 -1.3836783881447928E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6274158896261639E+000                  1.5099442757334265E+000                  1.0227935194788835E+000                  2.3924805883453657E+000                 -8.8352162225610620E-007                  1.1943896385984305E+001                 -2.0686415293871137E+000                  5.8890075065537903E+000                  6.2207901710575442E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1517320987147954E+000                  5.8890075065537903E+000                 -2.0686415293871137E+000                  1.1943896385984305E+001                  9.6236746649492089E-001 
                                     248                                      603                  1.4647047463869956E+004                  2.3698190256068354E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999987686249459E-001                  9.9999987318761840E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987318761840E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3765828162273612E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3765828162273612E+001                 -1.3765828162273612E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6277965975125821E+000                  1.5015326132936502E+000                  1.0178262724861571E+000                  2.4024150823308186E+000                 -8.4660791293237478E-007                  1.1962814705487466E+001                 -2.0544581560865467E+000                  5.8937379679011865E+000                  6.2207269245473862E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1657500888963028E+000                  5.8937379679011865E+000                 -2.0544581560865467E+000                  1.1962814705487466E+001                  9.6026315288827557E-001 
                                     250                                      604                  1.5126386816755519E+004                  2.3828964984289724E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988100074400E-001                  9.9999987961206993E-001                  7.8130034948680570E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987961206993E-001                  7.8130034948680570E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3695068480577735E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3695068480577735E+001                 -1.3695068480577735E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6282590730918796E+000                  1.4934493953707877E+000                  1.0128597123661320E+000                  2.4123482025708687E+000                 -8.1176720978617507E-007                  1.1981737895048786E+001                 -2.0402709601373292E+000                  5.8984694584312338E+000                  6.2206635600501203E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1797352021181640E+000                  5.8984694584312338E+000                 -2.0402709601373292E+000                  1.1981737895048786E+001                  9.5818024696228454E-001 
                                     252                                      605                  1.5620258392421198E+004                  2.3957329355561860E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988514254312E-001                  9.9999987961206993E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999987961206993E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3624527733044987E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3624527733044987E+001                 -1.3624527733044987E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6286761064237170E+000                  1.4851898731856776E+000                  1.0078958846099018E+000                  2.4222758580833292E+000                 -7.7809165079525489E-007                  1.2000659614139277E+001                 -2.0260847009198959E+000                  5.9032004000326808E+000                  6.2206001421830681E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.1936882137586000E+000                  5.9032004000326808E+000                 -2.0260847009198959E+000                  1.2000659614139277E+001                  9.5612268330214734E-001 
                                     254                                      605                  1.6128764102181749E+004                  2.4084591056229399E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999988932136896E-001                  9.9999988603652146E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988603652146E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3554268606122813E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3554268606122813E+001                 -1.3554268606122813E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6290654969535763E+000                  1.4768339115244478E+000                  1.0029391227195688E+000                  2.4321893818639952E+000                 -7.4571244661513391E-007                  1.2019562716129268E+001                 -2.0119122429381098E+000                  5.9079265147449114E+000                  6.2205367437680081E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2076010900072722E+000                  5.9079265147449114E+000                 -2.0119122429381098E+000                  1.2019562716129268E+001                  9.5409072960365038E-001 
                                     256                                      607                  1.6652610551591843E+004                  2.4214063467378870E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999989327400440E-001                  9.9999988603652146E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988603652146E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3484240022870907E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3484240022870907E+001                 -1.3484240022870907E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6294893081839117E+000                  1.4686225363176888E+000                  9.9798581265551833E-001                  2.4420960019920965E+000                 -7.1490396390746346E-007                  1.2038460593913054E+001                 -1.9977435530560206E+000                  5.9126511584847155E+000                  6.2204733208917162E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2214823254867966E+000                  5.9126511584847155E+000                 -1.9977435530560206E+000                  1.2038460593913054E+001                  9.5208191032628897E-001 
                                     258                                      606                  1.7192212965704428E+004                  2.4342187992554263E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999989680942525E-001                  9.9999988603652146E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988603652146E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3414450526164243E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3414450526164243E+001                 -1.3414450526164243E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6298670258461239E+000                  1.4602352716423439E+000                  9.9303674499342043E-001                  2.4519941373162921E+000                 -6.8512351880771038E-007                  1.2057350650983208E+001                 -1.9835805807906328E+000                  5.9173736846125582E+000                  6.2204098889502313E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2353317822680197E+000                  5.9173736846125582E+000                 -1.9835805807906328E+000                  1.2057350650983208E+001                  9.5009733522007023E-001 
                                     260                                      606                  1.7748022042060307E+004                  2.4471317181487118E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999990005669970E-001                  9.9999989888542451E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999989888542451E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3344919036069591E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3344919036069591E+001                 -1.3344919036069591E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6302352085057072E+000                  1.4518211001197847E+000                  9.8809329391297440E-001                  2.4618810394771842E+000                 -6.5657827808069542E-007                  1.2076227435186082E+001                 -1.9694274164405892E+000                  5.9220927325715609E+000                  6.2203464779066231E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2491499594145425E+000                  5.9220927325715609E+000                 -1.9694274164405892E+000                  1.2076227435186082E+001                  9.4813696751387255E-001 
                                     262                                      611                  1.8320957966437123E+004                  2.4604008345727681E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999990315827691E-001                  9.9999990209765022E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999990209765022E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3275524370078687E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3275524370078687E+001                 -1.3275524370078687E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6307137318576692E+000                  1.4438417242631698E+000                  9.8314655928074257E-001                  2.4717745087416478E+000                 -6.2975443202484080E-007                  1.2095123635934099E+001                 -1.9552595534783379E+000                  5.9268164762824123E+000                  6.2202829707219010E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2629481783198422E+000                  5.9268164762824123E+000                 -1.9552595534783379E+000                  1.2095123635934099E+001                  9.4619433188672541E-001 
                                     264                                      609                  1.8911330781748249E+004                  2.4732734395538056E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999990654817006E-001                  9.9999990530987604E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999990530987604E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3206346853400632E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3206346853400632E+001                 -1.3206346853400632E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6311044468803169E+000                  1.4355170115769158E+000                  9.7820277289232216E-001                  2.4816620815184889E+000                 -6.0362848968860701E-007                  1.2114017235513741E+001                 -1.9410934984875354E+000                  5.9315394077975299E+000                  6.2202194109358699E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2767220910255954E+000                  5.9315394077975299E+000                 -1.9410934984875354E+000                  1.2114017235513741E+001                  9.4427566182616096E-001 
                                     266                                      612                  1.9519545754920102E+004                  2.4862842459890113E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999990988765153E-001                  9.9999990530987592E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999990530987592E-001                  7.8130035392769780E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3137407925160149E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3137407925160149E+001                 -1.3137407925160149E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6314679392246876E+000                  1.4270921809981199E+000                  9.7326337291418108E-001                  2.4915408814747706E+000                 -5.7848355950908609E-007                  1.2132902097241587E+001                 -1.9269338540083216E+000                  5.9362599924652706E+000                  6.2201557919018902E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.2904697068538766E+000                  5.9362599924652706E+000                 -1.9269338540083216E+000                  1.2132902097241587E+001                  9.4237999431594355E-001 
                                     268                                      610                  2.0146094527745008E+004                  2.4990996885198724E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999991309654523E-001                  9.9999991173432745E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999991173432745E-001                  7.8130035170725175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3068721434284255E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3068721434284255E+001                 -1.3068721434284255E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6318262754354276E+000                  1.4186573835448302E+000                  9.6832930176605747E-001                  2.5014090237710183E+000                 -5.5440128659516447E-007                  1.2151774105034171E+001                 -1.9127837056177086E+000                  5.9409771990935276E+000                  6.2200921051577418E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861353E-003                  9.3805276451495428E-003                  3.4468833607861553E-003                  9.3805276451495428E-003                  7.0000000000000073E-001                  2.7997020236474895E-001                                        0                                        3                  4.3041908673782565E+000                  5.9409771990935276E+000                 -1.9127837056177086E+000                  1.2151774105034171E+001                  9.4050645619057638E-001 
