                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241208"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                     944                                      867                  1.1161652939848606E+007                  5.7014145872249635E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.9623287543226198E+000                  2.4325486896406845E-001                  7.8129273915671066E-008                  9.9999995549815879E-001                  9.9999991032774849E-001                  2.4325486896406845E-001                  7.8129273915671066E-008                  9.9999995549815879E-001                  9.9999991032774849E-001                  3.5122046426464557E+000                 -3.1151638425030214E+001                 -9.8999999999999986E+001                  3.5122046426464557E+000                  1.1902491928798291E+000                  3.5101303712220906E+000                 -3.1151638425030214E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9041389199485504E+033                  3.9559447845670014E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3307670819019464E+000                  3.5117714864959138E+000                  6.1700474030855923E-001                  4.1071481336779581E+000                  6.8891517161086236E-011                  1.6602491697398413E+001                  1.0269460082769213E+000                  7.4799908400678881E+000                  7.0370235686098326E-001                  7.7342829099437271E-001                  1.5233916870602511E+000                  5.4685652809952123E-001                  4.3341435631729852E-001                  1.0707961967213492E-004                  2.7591433961340621E-003                  3.4468833607861271E-003                  9.3805276451495393E-003                  5.2689265479304037E+000                  2.5705089681520250E+000                                        0                                        5                  7.0477285144490560E+000                  7.4799908400678881E+000                  1.0269460082769213E+000                  1.6602491697398413E+001                  1.6315528781182643E+001 
                                     946                                      868                  1.2146605227924330E+007                  5.6890279998610858E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.9254950232108607E+000                  2.3995751354600431E-001                  7.8129273972171367E-008                  9.9999995377713180E-001                  9.9999990433920993E-001                  2.3995751354600431E-001                  7.8129273972171367E-008                  9.9999995377713180E-001                  9.9999990433920993E-001                  3.5201307506491784E+000                 -3.1041721618401851E+001                 -9.8999999999999986E+001                  3.5201307506491779E+000                  1.1654225808569256E+000                  3.5182074932349363E+000                 -3.1041721618401851E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9020458944410031E+033                  3.9073904372537198E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3290688460899069E+000                  3.5196986848138705E+000                  6.2436481109161701E-001                  4.0924279921118423E+000                  7.2608420720544095E-011                  1.6597699866822708E+001                  1.0268125382252236E+000                  7.4811756549941650E+000                  7.1408523008233737E-001                  7.6503846191297231E-001                  1.5531489435801882E+000                  5.3007687622637711E-001                  4.5022601518397226E-001                  1.0969262142175002E-004                  2.5067224019845154E-003                  3.4468833607861271E-003                  9.3805276451495393E-003                  5.2361786537462320E+000                  2.6033093629615975E+000                                        0                                        5                  7.0844549168819908E+000                  7.4811756549941650E+000                  1.0268125382252236E+000                  1.6597699866822708E+001                  1.7268300845481484E+001 
                                     948                                      867                  1.3101705648711430E+007                  5.6755806414828669E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.8860969445773379E+000                  2.3335616241612273E-001                  7.8129274091230146E-008                  9.9999995082679982E-001                  9.9999989793984445E-001                  2.3335616241612273E-001                  7.8129274091230146E-008                  9.9999995082679982E-001                  9.9999989793984445E-001                  3.5280038954981414E+000                 -3.0927274041391492E+001                 -9.8999999999999986E+001                  3.5280038954981414E+000                  1.1399934970498300E+000                  3.5262228947212004E+000                 -3.0927274041391492E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8991003237985344E+033                  3.8522440663221680E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3273262928421969E+000                  3.5275660493941423E+000                  6.3178359987717436E-001                  4.0775904145407278E+000                  7.7128663150118334E-011                  1.6593230484775667E+001                  1.0270424250123842E+000                  7.4824563066474727E+000                  7.2490181818323829E-001                  7.5658415336533147E-001                  1.5843370092835496E+000                  5.1316826506524271E-001                  4.6716284172276040E-001                  1.1210836827545101E-004                  2.2843627961265959E-003                  3.4468833607861266E-003                  9.3805276451495393E-003                  5.2038483103073263E+000                  2.6356849729160148E+000                                        0                                        5                  7.1173278380682632E+000                  7.4824563066474727E+000                  1.0270424250123842E+000                  1.6593230484775667E+001                  1.8300180753993221E+001 
                                     950                                      866                  1.4023536232504509E+007                  5.6596017814397461E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.8490143567956365E+000                  2.3005309782726513E-001                  7.8129274362724336E-008                  9.9999994885991184E-001                  9.9999989107968967E-001                  2.3005309782726513E-001                  7.8129274362724336E-008                  9.9999994885991184E-001                  9.9999989107968967E-001                  3.5358102077782192E+000                 -3.0810069588872341E+001                 -1.1643259817887209E+001                  3.5358102077782196E+000                  1.1143931078299261E+000                  3.5341613188762251E+000                 -3.0810069588872341E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8954326895302102E+033                  3.8131749006500910E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3255513936097989E+000                  3.5353690247387588E+000                  6.3923488601427769E-001                  4.0626878422665209E+000                  8.1839359629372968E-011                  1.6589106877773052E+001                  1.0276173942562892E+000                  7.4838138312407851E+000                  7.3606744306411320E-001                  7.4816094742116235E-001                  1.6166836401950728E+000                  4.9632185829443709E-001                  4.8403394565840230E-001                  1.1431536524889231E-004                  2.0898509608211525E-003                  3.4468833607861266E-003                  9.3805276451495393E-003                  5.1720833107396231E+000                  2.6674892032823156E+000                                        0                                        5                  7.1468575409212667E+000                  7.4838138312407851E+000                  1.0276173942562892E+000                  1.6589106877773052E+001                  1.9414978631872085E+001 
                                     952                                      865                  1.4910358017552014E+007                  5.6422374553995178E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.8089073605727857E+000                  2.2344555544659012E-001                  7.8129274537290878E-008                  9.9999994640130185E-001                  9.9999988357241532E-001                  2.2344555544659012E-001                  7.8129274537290878E-008                  9.9999994640130185E-001                  9.9999988357241532E-001                  3.5434649133832172E+000                 -3.0689454887695113E+001                 -1.1740169830895265E+001                  3.5434649133832177E+000                  1.0883840807454115E+000                  3.5419392240848002E+000                 -3.0689454887695113E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8909538615966607E+033                  3.7740298301626199E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3237218449501782E+000                  3.5430167922270019E+000                  6.4671786707764067E-001                  4.0477218801397949E+000                  8.6977907174192805E-011                  1.6585274037206332E+001                  1.0285384010068130E+000                  7.4852452132507716E+000                  7.4761941351499206E-001                  7.3967768549795043E-001                  1.6506258990375491E+000                  4.7935533922945839E-001                  5.0102239217385136E-001                  1.1638693981282257E-004                  1.9173082111721513E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  5.1409836129348836E+000                  2.6986225358779588E+000                                        0                                        5                  7.1734880715670482E+000                  7.4852452132507716E+000                  1.0285384010068130E+000                  1.6585274037206332E+001                  2.0617499874163371E+001 
                                     954                                      863                  1.5760703912455594E+007                  5.6241448621589507E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.7681964762063078E+000                  2.2014107765477314E-001                  7.8129274864299607E-008                  9.9999994443441387E-001                  9.9999987566918247E-001                  2.2014107765477314E-001                  7.8129274864299607E-008                  9.9999994443441387E-001                  9.9999987566918247E-001                  3.5509746863414464E+000                 -3.0567478709569915E+001                 -9.8999999999999986E+001                  3.5509746863414464E+000                  1.0620982894933055E+000                  3.5495634057672629E+000                 -3.0567478709569915E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8857311463973207E+033                  3.7349662442771955E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3218668110093770E+000                  3.5505224608751882E+000                  6.5418076928333568E-001                  4.0327960757284051E+000                  9.2253177751907070E-011                  1.6581788312703534E+001                  1.0297750477513052E+000                  7.4867281095802332E+000                  7.5935470394987259E-001                  7.3128058701987686E-001                  1.6856585712407992E+000                  4.6256114633735390E-001                  5.1783578612987524E-001                  1.1829071252137855E-004                  1.7663356004456014E-003                  3.4468833607861275E-003                  9.3805276451495393E-003                  5.1106451226395224E+000                  2.7289901687279898E+000                                        0                                        5                  7.1975756102644706E+000                  7.4867281095802332E+000                  1.0297750477513052E+000                  1.6581788312703534E+001                  2.1907957255327585E+001 
                                     956                                      862                  1.6576648406888293E+007                  5.6058334841544601E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.7289368887650867E+000                  2.1353134150054370E-001                  7.8129275198135461E-008                  9.9999993877961091E-001                  9.9999986716901867E-001                  2.1353134150054370E-001                  7.8129275198135461E-008                  9.9999993877961091E-001                  9.9999986716901867E-001                  3.5583125015418213E+000                 -3.0442896385322701E+001                 -9.8999999999999986E+001                  3.5583125015418213E+000                  1.0353848973395512E+000                  3.5570078068630022E+000                 -3.0442896385322701E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8794244525224200E+033                  3.7139923641283115E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3199508217253282E+000                  3.5578498442797861E+000                  6.6167643955373290E-001                  4.0178047351876103E+000                  9.8459045247006109E-011                  1.6578562310922564E+001                  1.0313345006083690E+000                  7.4882740984994136E+000                  7.7150930086976599E-001                  7.2284061954595924E-001                  1.7224028333273604E+000                  4.4568121515968545E-001                  5.3473284082313122E-001                  1.2010232385105749E-004                  1.6318534415180235E-003                  3.4468833607861275E-003                  9.3805276451495393E-003                  5.0810388841188869E+000                  2.7586213746076287E+000                                        0                                        5                  7.2194967261217302E+000                  7.4882740984994136E+000                  1.0313345006083690E+000                  1.6578562310922564E+001                  2.3300141807604241E+001 
                                     958                                      861                  1.7356377332473628E+007                  5.5860356743581541E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.6905378446556509E+000                  2.1022715575194334E-001                  7.8129275198736749E-008                  9.9999993877961091E-001                  9.9999985816491010E-001                  2.1022715575194334E-001                  7.8129275198736749E-008                  9.9999993877961091E-001                  9.9999985816491010E-001                  3.5654769413950822E+000                 -3.0317052405658718E+001                 -9.8999999999999986E+001                  3.5654769413950822E+000                  1.0082686935049228E+000                  3.5642714095422110E+000                 -3.0317052405658718E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8722490178634934E+033                  3.6749142493469893E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3179961380748981E+000                  3.5650044713464046E+000                  6.6916312038790215E-001                  4.0028313735192720E+000                  1.0507957310794691E-010                  1.6575628544937217E+001                  1.0331814290100907E+000                  7.4898644175092564E+000                  7.8395643616870925E-001                  7.1448360930920074E-001                  1.7604005740927868E+000                  4.2896719793217430E-001                  5.5146194345308441E-001                  1.2179490165621731E-004                  1.5135048965332677E-003                  3.4468833607861271E-003                  9.3805276451495393E-003                  5.0522766703151705E+000                  2.7874051670596356E+000                                        0                                        5                  7.2394590832427124E+000                  7.4898644175092564E+000                  1.0331814290100907E+000                  1.6575628544937217E+001                  2.4795422998625707E+001 
                                     960                                      858                  1.8100487324224494E+007                  5.5651716465368128E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.6533346981183572E+000                  2.0362059172800678E-001                  7.8129273306807280E-008                  9.9999993386239094E-001                  9.9999984849362678E-001                  2.0362059172800678E-001                  7.8129273306807280E-008                  9.9999993386239094E-001                  9.9999984849362678E-001                  3.5724479442788395E+000                 -3.0189455551469788E+001                 -9.8999999999999986E+001                  3.5724479442788395E+000                  9.8081168655813633E-001                  3.5713344071478907E+000                 -3.0189455551469788E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8639995112234540E+033                  3.6387336302386455E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3159873936080917E+000                  3.5719640049048786E+000                  6.7666037610075380E-001                  3.9878368620935691E+000                  1.1230611113896594E-010                  1.6572954242450880E+001                  1.0353269191933168E+000                  7.4915039062513227E+000                  7.9682219625491979E-001                  7.0615704963946269E-001                  1.7999660228129322E+000                  4.1231408145491227E-001                  5.6812847080336781E-001                  1.2340179365516397E-004                  1.4084291281645620E-003                  3.4468833607861271E-003                  9.3805276451495462E-003                  5.0243841007725436E+000                  2.8153162723351821E+000                                        0                                        5                  7.2576902676521966E+000                  7.4915039062513227E+000                  1.0353269191933168E+000                  1.6572954242450880E+001                  2.6405004261880258E+001 
                                     962                                      853                  1.8808252008078713E+007                  5.5434344140624345E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.6176277168624464E+000                  2.0031821345267015E-001                  7.8129270974685032E-008                  9.9999993017447597E-001                  9.9999983816572402E-001                  2.0031821345267015E-001                  7.8129270974685032E-008                  9.9999993017447597E-001                  9.9999983816572402E-001                  3.5792284495012550E+000                 -3.0061491471799769E+001                 -9.8999999999999986E+001                  3.5792284495012545E+000                  9.5302369506478624E-001                  3.5782002116799143E+000                 -3.0061491471799769E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8549580062911747E+033                  3.6146561759482094E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3139481050864106E+000                  3.5787341201476388E+000                  6.8412401076549412E-001                  3.9729095927640885E+000                  1.1977513622093085E-010                  1.6570562226319261E+001                  1.0377213072145841E+000                  7.4931727968423685E+000                  8.0994837294286348E-001                  6.9798319911785700E-001                  1.8405758962286918E+000                  3.9596638285153057E-001                  5.8448795449036584E-001                  1.2490841465630950E-004                  1.3162158431567188E-003                  3.4468833607861271E-003                  9.3805276451495462E-003                  4.9974358676095463E+000                  2.8422805304119021E+000                                        0                                        5                  7.2743484351824268E+000                  7.4931727968423685E+000                  1.0377213072145841E+000                  1.6570562226319261E+001                  2.8128641917759133E+001 
                                     964                                      850                  1.9481623770027287E+007                  5.5216545240008186E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.5855990319340760E+000                  1.9701882336032067E-001                  7.8129270863229102E-008                  9.9999992648656100E-001                  9.9999982728071357E-001                  1.9701882336032067E-001                  7.8129270863229102E-008                  9.9999992648656100E-001                  9.9999982728071357E-001                  3.5857842893407810E+000                 -2.9932694304243103E+001                 -9.8999999999999986E+001                  3.5857842893407810E+000                  9.2501410947501994E-001                  3.5848348028539885E+000                 -2.9932694304243103E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8450223182452380E+033                  3.5865678918857411E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3118739605579872E+000                  3.5852822236797053E+000                  6.9154635158837419E-001                  3.9580649111183281E+000                  1.2714116841571527E-010                  1.6568452257601475E+001                  1.0403898877716764E+000                  7.4948764241000108E+000                  8.2330130149640590E-001                  6.8989422433892889E-001                  1.8826103292238094E+000                  3.7978843543154883E-001                  6.0067637579969313E-001                  1.2634644391919527E-004                  1.2343934097141089E-003                  3.4468833607861266E-003                  9.3805276451495462E-003                  4.9714059605686804E+000                  2.8683242057228386E+000                                        0                                        5                  7.2896251519765469E+000                  7.4948764241000108E+000                  1.0403898877716764E+000                  1.6568452257601475E+001                  2.9972858196601759E+001 
                                     966                                      851                  2.0123600327548396E+007                  5.5015471231182538E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.5501273716327435E+000                  1.9371943326797109E-001                  7.8129270608267142E-008                  9.9999992402795101E-001                  9.9999981565629259E-001                  1.9371943326797109E-001                  7.8129270608267142E-008                  9.9999992402795101E-001                  9.9999981565629259E-001                  3.5921394713613526E+000                 -2.9803604602469793E+001                 -9.8999999999999986E+001                  3.5921394713613526E+000                  8.9664958400880423E-001                  3.5912630103921677E+000                 -2.9803604602469793E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8351226355373600E+033                  3.5551583619639955E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3097755747715158E+000                  3.5916287255506099E+000                  6.9891637409676954E-001                  3.9433248661015372E+000                  1.3504552178422573E-010                  1.6566622873930701E+001                  1.0432946297357337E+000                  7.4966072382185924E+000                  8.3678737735896103E-001                  6.8193775275898583E-001                  1.9258732149530655E+000                  3.6387549413278553E-001                  6.1659859780538773E-001                  1.2772019630319614E-004                  1.1620240910582714E-003                  3.4468833607861271E-003                  9.3805276451495445E-003                  4.9462228974572193E+000                  2.8935191859014036E+000                                        0                                        5                  7.3037056832679035E+000                  7.4966072382185924E+000                  1.0432946297357337E+000                  1.6566622873930701E+001                  3.1943232710845731E+001 
                                     968                                      850                  2.0737971643110935E+007                  5.4826851251034663E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.5184672320277217E+000                  1.8712910856306220E-001                  7.8129270330613157E-008                  9.9999992034003604E-001                  9.9999980337119154E-001                  1.8712910856306220E-001                  7.8129270330613157E-008                  9.9999992034003604E-001                  9.9999980337119154E-001                  3.5983140137264598E+000                 -2.9672644325057284E+001                 -1.1740169830895265E+001                  3.5983140137264598E+000                  8.6786524277695465E-001                  3.5975054024690465E+000                 -2.9672644325057284E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8242846088855118E+033                  3.5244595592549123E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3076286408294413E+000                  3.5977876924791987E+000                  7.0628972544521429E-001                  3.9285781634046479E+000                  1.4427467895897831E-010                  1.6565044021432556E+001                  1.0464749820597763E+000                  7.4983839896866220E+000                  8.5063259184531914E-001                  6.7401683027288684E-001                  1.9709649933344442E+000                  3.4803365085990290E-001                  6.3244878755260470E-001                  1.2907516181969659E-004                  1.0970997006487307E-003                  3.4468833607861275E-003                  9.3805276451495462E-003                  4.9217764634145214E+000                  2.9179758043999406E+000                                        0                                        5                  7.3167662762920305E+000                  7.4983839896866220E+000                  1.0464749820597763E+000                  1.6565044021432556E+001                  3.4063825418211039E+001 
                                     970                                      853                  2.1324717118530046E+007                  5.4622888462730277E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.4852957139950069E+000                  1.8383947592298105E-001                  7.8129272495648018E-008                  9.9999991443937208E-001                  9.9999979023305330E-001                  1.8383947592298105E-001                  7.8129272495648018E-008                  9.9999991443937208E-001                  9.9999979023305330E-001                  3.6043086228758709E+000                 -2.9540293035136987E+001                 -1.2041199826559247E+001                  3.6043086228758709E+000                  8.3855664273518404E-001                  3.6035631960955352E+000                 -2.9540293035136987E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8125027605458397E+033                  3.4922150883288534E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3054419344498527E+000                  3.6037704725523114E+000                  7.1365452824094666E-001                  3.9138485578131830E+000                  1.5360255834597339E-010                  1.6563734996648463E+001                  1.0499251071123514E+000                  7.5002006826365921E+000                  8.6481353351987789E-001                  6.6617988644849113E-001                  2.0177068515657819E+000                  3.3235976463080630E-001                  6.4813014516420731E-001                  1.3037281930472030E-004                  1.0390929232453692E-003                  3.4468833607861275E-003                  9.3805276451495462E-003                  4.8981037548879645E+000                  2.9416574503905828E+000                                        0                                        5                  7.3288832787761944E+000                  7.5002006826365921E+000                  1.0499251071123514E+000                  1.6563734996648463E+001                  3.6344910578948166E+001 
                                     972                                      852                  2.1885192236490153E+007                  5.4424276553920690E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.4542207835749354E+000                  1.8054984328289775E-001                  7.8129272495648018E-008                  9.9999991099731811E-001                  9.9999977618253644E-001                  1.8054984328289775E-001                  7.8129272495648018E-008                  9.9999991099731811E-001                  9.9999977618253644E-001                  3.6101369295353054E+000                 -2.9406275599732218E+001                 -9.8999999999999986E+001                  3.6101369295353054E+000                  8.0874997453760666E-001                  3.6094502712887158E+000                 -2.9406275599732218E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7997436119075383E+033                  3.4581768251344546E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3032125239975425E+000                  3.6095860064981995E+000                  7.2102111611851061E-001                  3.8991153820580555E+000                  1.6386742556618978E-010                  1.6562700543273873E+001                  1.0536569975958072E+000                  7.5020603842809592E+000                  8.7938937341268808E-001                  6.5842378817125891E-001                  2.0662025149972139E+000                  3.1684756931337338E-001                  6.6364905039544753E-001                  1.3164167680964595E-004                  9.8713511155305790E-004                  3.4468833607861275E-003                  9.3805276451495462E-003                  4.8751845840641170E+000                  2.9645843657693951E+000                                        0                                        5                  7.3401503657483200E+000                  7.5020603842809592E+000                  1.0536569975958072E+000                  1.6562700543273873E+001                  3.8803911267281755E+001 
                                     974                                      854                  2.2420118974001180E+007                  5.4222509030334916E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.4200856739475345E+000                  1.7726710863251632E-001                  7.8129272495648018E-008                  9.9999990558837615E-001                  9.9999976124572232E-001                  1.7726710863251632E-001                  7.8129272495648018E-008                  9.9999990558837615E-001                  9.9999976124572232E-001                  3.6157997311360126E+000                 -2.9271064348314987E+001                 -9.8999999999999986E+001                  3.6157997311360122E+000                  7.7847668160869177E-001                  3.6151676435409401E+000                 -2.9271064348314987E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7869309786556625E+033                  3.4214844590291883E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3009463178190970E+000                  3.6152346845864507E+000                  7.2837786751952727E-001                  3.8844018792560218E+000                  1.7484701160882567E-010                  1.6561929709385542E+001                  1.0576352508097620E+000                  7.5039579340369862E+000                  8.9433156668311897E-001                  6.5078768471637716E-001                  2.1162811319888180E+000                  3.0157536347478647E-001                  6.7892726831176298E-001                  1.3288380841300302E-004                  9.4072037342926931E-004                  3.4468833607861275E-003                  9.3805276451495462E-003                  4.8530220144664273E+000                  2.9867536557877292E+000                                        0                                        5                  7.3506379128805017E+000                  7.5039579340369862E+000                  1.0576352508097620E+000                  1.6561929709385542E+001                  4.1450681428681719E+001 
                                     976                                      857                  2.2931170913259860E+007                  5.4023123224917420E+000                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  1.3887371345100679E+000                  1.7070997615306299E-001                  7.8129272495648018E-008                  9.9999990165460029E-001                  9.9999974521869694E-001                  1.7070997615306299E-001                  7.8129272495648018E-008                  9.9999990165460029E-001                  9.9999974521869694E-001                  3.6212805577855236E+000                 -2.9132808954167128E+001                 -9.8999999999999986E+001                  3.6212805577855236E+000                  7.4772584614583359E-001                  3.6206990971782518E+000                 -2.9132808954167128E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7605218668550492E+033                  3.3841625317248826E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2986309665886848E+000                  3.6206986913320773E+000                  7.3574057335316512E-001                  3.8696764675887465E+000                  1.8662816443957513E-010                  1.6561452415173459E+001                  1.0619528177831892E+000                  7.5059173160189037E+000                  9.0976850295744405E-001                  6.4315956085728165E-001                  2.1687918820374446E+000                  2.8631911672977806E-001                  6.9418899710748128E-001                  1.3414542206788488E-004                  8.9856947567404030E-004                  3.4468833607861275E-003                  9.3805276451495462E-003                  4.8315781217573557E+000                  3.0082032057551831E+000                                        0                                        5                  7.3604262312752615E+000                  7.5059173160189037E+000                  1.0619528177831892E+000                  1.6561452415173459E+001                  4.4310352365988066E+001 
